date,dtemp
2013-08-26,69.771431
2013-08-27,73.095238
2013-08-28,71.82222
2013-08-29,72.5
2013-08-30,73.974998
2013-08-31,73.38298
2013-09-01,75.090912
2013-09-02,73.130432
2013-09-03,67.138885
2013-09-04,68.36364
2013-09-05,63.625
2013-09-06,56.21212
2013-09-07,61.18182
2013-09-08,63.771427
2013-09-09,58.15625
2013-09-10,69.619049
2013-09-11,79.472221
2013-09-12,71.942307
2013-09-13,61.772728
2013-09-14,55.447369
2013-09-15,56.75
2013-09-16,55.028572
2013-09-17,50.121212
2013-09-18,51.880951
2013-09-19,59.34375
2013-09-20,62.882355
2013-09-21,65.849998
2013-09-22,57.727272
2013-09-23,50.78125
2013-09-24,52.9375
2013-09-25,56.125
2013-09-26,55.971428
2013-09-27,52.416668
2013-09-28,53.66
2013-09-29,55.115383
2013-09-30,58.529411
2013-10-01,60.125
2013-10-02,63.275002
2013-10-03,59.9375
2013-10-04,59.104168
2013-10-05,58.973682
2013-10-06,57.391304
2013-10-07,64.620003
2013-10-08,54.3125
2013-10-09,46.603775
2013-10-10,48.674419
2013-10-11,56.21212
2013-10-12,56.117645
2013-10-13,58.81818
2013-10-14,57.75
2013-10-15,61.523811
2013-10-16,58.84375
2013-10-17,61.916668
2013-10-18,55.256409
2013-10-19,53
2013-10-20,50.666668
2013-10-21,54
2013-10-22,49.264706
2013-10-23,43.4375
2013-10-24,42.60606
2013-10-25,41.21875
2013-10-26,43.59375
2013-10-27,44
2013-10-28,41.90625
2013-10-29,36.40625
2013-10-30,40.5
2013-10-31,48.557693
2013-11-01,62.222221
2013-11-02,47.060608
2013-11-03,36.299999
2013-11-04,31.0625
2013-11-05,40.96875
2013-11-06,52.34375
2013-11-07,49.277779
2013-11-08,38.657894
2013-11-09,37.09375
2013-11-10,44.39394
2013-11-11,43.5
2013-11-12,31.948717
2013-11-13,28.21875
2013-11-14,37.1875
2013-11-15,41.75
2013-11-16,47.71875
2013-11-17,52.652172
2013-11-18,56.297298
2013-11-19,35.71875
2013-11-20,28.612904
2013-11-21,32.5625
2013-11-22,42.465115
2013-11-23,33.439999
2013-11-24,19.84375
2013-11-25,24.09375
2013-11-26,30.784313
2013-11-27,35.684212
2013-11-28,24.852942
2013-11-29,24.15625
2013-11-30,23.375
2013-12-01,32.875
2013-12-02,34.125
2013-12-03,33.371429
2013-12-04,30.625
2013-12-05,45.92857
2013-12-06,39.846153
2013-12-07,32.333332
2013-12-08,28.382353
2013-12-09,30.736841
2013-12-10,29.234043
2013-12-11,25.538462
2013-12-12,18.564102
2013-12-13,22.761906
2013-12-14,10.063829
2013-12-15,21.85965
2013-12-16,17.90909
2013-12-17,5.6296296
2013-12-18,18.75
2013-12-19,29.903225
2013-12-20,37.9375
2013-12-21,43.736843
2013-12-22,36.416668
2013-12-23,39.666668
2013-12-24,25.941177
2013-12-25,15.5625
2013-12-26,26.352942
2013-12-27,28.71875
2013-12-28,32.75
2013-12-29,34.347828
2013-12-30,25.692308
2013-12-31,16.945946
2014-01-01,17.882353
2014-01-02,3.1285715
2014-01-03,-2.3658535
2014-01-04,8.75
2014-01-05,24.666666
2014-01-06,38.431374
2014-01-07,7.09375
2014-01-08,11.545455
2014-01-09,17.28125
2014-01-10,26.638298
2014-01-11,47.212765
2014-01-12,39.085712
2014-01-13,38.53125
2014-01-14,42.727272
2014-01-15,36.5625
2014-01-16,30
2014-01-17,27.25
2014-01-18,27.261906
2014-01-19,26.916666
2014-01-20,29.777779
2014-01-21,7.4193549
2014-01-22,1.1875
2014-01-23,7
2014-01-24,10.34375
2014-01-25,18.682926
2014-01-26,14.441176
2014-01-27,24.292683
2014-01-28,10.59375
2014-01-29,10.34375
2014-01-30,16.40625
2014-01-31,27.03125
2014-02-01,33.558823
2014-02-02,37.484848
2014-02-03,29.820513
2014-02-04,24.8125
2014-02-05,23.810345
2014-02-06,14.705882
2014-02-07,13.03125
2014-02-08,12.3125
2014-02-09,19.44186
2014-02-10,17.542856
2014-02-11,12.46875
2014-02-12,10.69697
2014-02-13,21.872341
2014-02-14,27.764706
2014-02-15,28.621622
2014-02-16,19.1875
2014-02-17,13.0625
2014-02-18,20.853659
2014-02-19,26.982456
2014-02-20,36.523811
2014-02-21,36.57143
2014-02-22,37.809525
2014-02-23,38.625
2014-02-24,25.222221
2014-02-25,19.285715
2014-02-26,15.625
2014-02-27,15.666667
2014-02-28,10.028571
2014-03-01,19.75
2014-03-02,25.529411
2014-03-03,12.40625
2014-03-04,13.96875
2014-03-05,19.67647
2014-03-06,14.0625
2014-03-07,20
2014-03-08,31.151516
2014-03-09,29.181818
2014-03-10,35.09375
2014-03-11,42.65625
2014-03-12,29.245613
2014-03-13,15.021276
2014-03-14,27.375
2014-03-15,39.35294
2014-03-16,22.53125
2014-03-17,18.8125
2014-03-18,26.125
2014-03-19,33.599998
2014-03-20,37.477272
2014-03-21,33.151516
2014-03-22,36.21212
2014-03-23,29.09375
2014-03-24,21.53125
2014-03-25,26.1875
2014-03-26,26.96875
2014-03-27,30.545454
2014-03-28,40.156864
2014-03-29,42.195652
2014-03-30,37.372547
2014-03-31,36.945946
2014-04-01,40.125
2014-04-02,44.939392
2014-04-03,41.5625
2014-04-04,41.264706
2014-04-05,39.57143
2014-04-06,41.625
2014-04-07,44.333332
2014-04-08,48.657894
2014-04-09,44.4375
2014-04-10,49.03125
2014-04-11,51.375
2014-04-12,46.688889
2014-04-13,62.058823
2014-04-14,70.125
2014-04-15,44.935482
2014-04-16,32.696968
2014-04-17,39.59375
2014-04-18,41.78125
2014-04-19,47.837837
2014-04-20,49.40625
2014-04-21,57.40625
2014-04-22,57.878788
2014-04-23,46.048782
2014-04-24,47
2014-04-25,50
2014-04-26,46.849998
2014-04-27,46.875
2014-04-28,51.5
2014-04-29,48.081081
2014-04-30,43.948719
2014-05-01,54.976746
2014-05-02,52.848484
2014-05-03,54.5
2014-05-04,49.529411
2014-05-05,52.96875
2014-05-06,52.290321
2014-05-07,52.9375
2014-05-08,59.53125
2014-05-09,60.311111
2014-05-10,69.171425
2014-05-11,63.709679
2014-05-12,69.78125
2014-05-13,65.53125
2014-05-14,63.444443
2014-05-15,67.303574
2014-05-16,65.238098
2014-05-17,52.135136
2014-05-18,53.272728
2014-05-19,55.625
2014-05-20,60.4375
2014-05-21,64.34375
2014-05-22,61.361702
2014-05-23,59.302326
2014-05-24,59.153847
2014-05-25,64.333336
2014-05-26,69.65625
2014-05-27,73.875
2014-05-28,56.454544
2014-05-29,59.090908
2014-05-30,60.944443
2014-05-31,59.545456
2014-06-01,64.9375
2014-06-02,71.875
2014-06-03,71.931816
2014-06-04,67.783783
2014-06-05,64.84375
2014-06-06,64.625
2014-06-07,69.3125
2014-06-08,72.0625
2014-06-09,66.400002
2014-06-10,69.295456
2014-06-11,63.042553
2014-06-12,63.581394
2014-06-13,67.666664
2014-06-14,62.14706
2014-06-15,64.34375
2014-06-16,70.36364
2014-06-17,77.942856
2014-06-18,72.692307
2014-06-19,72.46875
2014-06-20,64.9375
2014-06-21,64.875
2014-06-22,67.75
2014-06-23,72.03125
2014-06-24,72.4375
2014-06-25,73.25
2014-06-26,71.703705
2014-06-27,71.727272
2014-06-28,72.545456
2014-06-29,76.3125
2014-06-30,76.03125
2014-07-01,80.14286
2014-07-02,75.933334
2014-07-03,73.916664
2014-07-04,68.512192
2014-07-05,69.21875
2014-07-06,72.5
2014-07-07,75
2014-07-08,77.307693
2014-07-09,72.214287
2014-07-10,69.09375
2014-07-11,69.09375
2014-07-12,72.928574
2014-07-13,74.181816
2014-07-14,75.021278
2014-07-15,74.710526
2014-07-16,71.388885
2014-07-17,66.96875
2014-07-18,68.21875
2014-07-19,69.121216
2014-07-20,71.21875
2014-07-21,74.3125
2014-07-22,78.6875
2014-07-23,77.820511
2014-07-24,69.864868
2014-07-25,68.75
2014-07-26,71.65625
2014-07-27,72.480003
2014-07-28,67.682541
2014-07-29,65.9375
2014-07-30,68.09375
2014-07-31,68.36364
2014-08-01,72.0625
2014-08-02,71.973686
2014-08-03,70.888885
2014-08-04,72.909088
2014-08-05,71.119049
2014-08-06,71.625
2014-08-07,66.025642
2014-08-08,67.46875
2014-08-09,70.40625
2014-08-10,71.3125
2014-08-11,70.897438
2014-08-12,71.371429
2014-08-13,68.666664
2014-08-14,64.058823
2014-08-15,61.176472
2014-08-16,65
2014-08-17,67.058823
2014-08-18,65.84375
2014-08-19,63.648647
2014-08-20,71.571426
2014-08-21,70.545456
2014-08-22,65.91304
2014-08-23,66.828575
2014-08-24,66.0625
2014-08-25,70.757576
2014-08-26,73.333336
2014-08-27,74.441177
2014-08-28,66.90625
2014-08-29,64.875
2014-08-30,69.333336
2014-08-31,73.53125
2014-09-01,75.739128
2014-09-02,77.21212
2014-09-03,70.153847
2014-09-04,71.4375
2014-09-05,77.3125
2014-09-06,74.14286
2014-09-07,66.852943
2014-09-08,65.21875
2014-09-09,64
2014-09-10,66.09375
2014-09-11,67.512817
2014-09-12,57.885715
2014-09-13,52.549999
2014-09-14,52.090908
2014-09-15,52.414635
2014-09-16,57.666668
2014-09-17,55.5625
2014-09-18,54.484848
2014-09-19,51.1875
2014-09-20,63.625
2014-09-21,69.527779
2014-09-22,56.5625
2014-09-23,56.125
2014-09-24,55.458332
2014-09-25,56.222221
2014-09-26,57.127659
2014-09-27,62.205128
2014-09-28,64.138885
2014-09-29,61.909092
2014-09-30,61.529411
2014-10-01,61.585365
2014-10-02,61.785713
2014-10-03,62.030304
2014-10-04,56.822224
2014-10-05,50.375
2014-10-06,55.375
2014-10-07,64.78125
2014-10-08,61.75
2014-10-09,52.96875
2014-10-10,48.96875
2014-10-11,49.14706
2014-10-12,45.709679
2014-10-13,49.948719
2014-10-14,68.611115
2014-10-15,72.675003
2014-10-16,69.462959
2014-10-17,62.969696
2014-10-18,56.939392
2014-10-19,44.1875
2014-10-20,45.34375
2014-10-21,51.2449
2014-10-22,51.261906
2014-10-23,47.43182
2014-10-24,46.775509
2014-10-25,51.823528
2014-10-26,49.474998
2014-10-27,49.888889
2014-10-28,55.625
2014-10-29,55.13158
2014-10-30,47.28125
2014-10-31,41.268291
2014-11-01,41.617645
2014-11-02,40.805557
2014-11-03,44.0625
2014-11-04,55.625
2014-11-05,52.3125
2014-11-06,43.717949
2014-11-07,41.5
2014-11-08,41.46875
2014-11-09,43.09375
2014-11-10,45.09375
2014-11-11,54.59375
2014-11-12,50
2014-11-13,35.439026
2014-11-14,33.575001
2014-11-15,29.8125
2014-11-16,33.875
2014-11-17,36.138462
2014-11-18,28.729731
2014-11-19,27
2014-11-20,29.694445
2014-11-21,23.970589
2014-11-22,30.277779
2014-11-23,46.34375
2014-11-24,57.52
2014-11-25,48.65625
2014-11-26,34.463413
2014-11-27,30.280001
2014-11-28,26.864864
2014-11-29,23.875
2014-11-30,39.28125
2014-12-01,42.14706
2014-12-02,30.325001
2014-12-03,38.525002
2014-12-04,33.5
2014-12-05,28.66
2014-12-06,33.596775
2014-12-07,27.513514
2014-12-08,21
2014-12-09,31.16
2014-12-10,32.543861
2014-12-11,29.875
2014-12-12,30
2014-12-13,31.358974
2014-12-14,36.944443
2014-12-15,35.15625
2014-12-16,35.804348
2014-12-17,37.370369
2014-12-18,35
2014-12-19,29.971428
2014-12-20,26.970589
2014-12-21,29
2014-12-22,32.236843
2014-12-23,35.923077
2014-12-24,42.706898
2014-12-25,49.666668
2014-12-26,39.40625
2014-12-27,39.125
2014-12-28,41.783783
2014-12-29,32.375
2014-12-30,21.84375
2014-12-31,21.559999
2015-01-01,25.90625
2015-01-02,30.78125
2015-01-03,26.645834
2015-01-04,39.034481
2015-01-05,22.973684
2015-01-06,14.378378
2015-01-07,11.21875
2015-01-08,7.03125
2015-01-09,19.113207
2015-01-10,13.1875
2015-01-11,19.125
2015-01-12,30.888889
2015-01-13,11.219512
2015-01-14,4.818182
2015-01-15,16.96875
2015-01-16,23.23077
2015-01-17,11.5
2015-01-18,33.795456
2015-01-19,34.710526
2015-01-20,25.17647
2015-01-21,16.375
2015-01-22,23.277779
2015-01-23,23.333334
2015-01-24,29.382978
2015-01-25,26.333334
2015-01-26,14.325
2015-01-27,13.404255
2015-01-28,14.75
2015-01-29,17.111111
2015-01-30,25.949152
2015-01-31,8.15625
2015-02-01,17.142857
2015-02-02,7.397059
2015-02-03,5.46875
2015-02-04,23.558823
2015-02-05,21.275
2015-02-06,8.1111107
2015-02-07,23.046511
2015-02-08,14.24
2015-02-09,18.954546
2015-02-10,23.405405
2015-02-11,16.375
2015-02-12,24.157894
2015-02-13,2.8125
2015-02-14,13.5
2015-02-15,9
2015-02-16,1.6875
2015-02-17,8.65625
2015-02-18,13.611111
2015-02-19,14.382978
2015-02-20,4.1388888
2015-02-21,13.74468
2015-02-22,27.6
2015-02-23,11.029411
2015-02-24,7.40625
2015-02-25,19.5625
2015-02-26,14.4375
2015-02-27,12.076923
2015-02-28,14.15625
2015-03-01,17.976191
2015-03-02,25.457144
2015-03-03,22.418604
2015-03-04,34.885715
2015-03-05,21.71875
2015-03-06,15.0625
2015-03-07,24.1875
2015-03-08,30.347826
2015-03-09,32.235294
2015-03-10,36.9375
2015-03-11,41.708332
2015-03-12,34.875
2015-03-13,32.25
2015-03-14,37.807693
2015-03-15,36.62162
2015-03-16,36.40625
2015-03-17,37.314285
2015-03-18,25.71875
2015-03-19,26.757576
2015-03-20,28.025
2015-03-21,33.5
2015-03-22,23.40625
2015-03-23,20.40625
2015-03-24,25.46875
2015-03-25,35.394737
2015-03-26,38.911766
2015-03-27,38.279068
2015-03-28,27.97826
2015-03-29,28.4375
2015-03-30,37.315788
2015-03-31,38.78788
2015-04-01,35.09375
2015-04-02,47.909092
2015-04-03,55.777779
2015-04-04,41.153847
2015-04-05,35.625
2015-04-06,45.4375
2015-04-07,42.594593
2015-04-08,36.974358
2015-04-09,37.342857
2015-04-10,46.558823
2015-04-11,44.25
2015-04-12,50.041668
2015-04-13,58.919998
2015-04-14,56.560001
2015-04-15,52.708332
2015-04-16,53.083332
2015-04-17,55.733334
2015-04-18,58.083332
2015-04-19,51.583332
2015-04-20,50.037037
2015-04-21,52.257141
2015-04-22,46.529411
2015-04-23,39.266666
2015-04-24,38.083332
2015-04-25,44.625
2015-04-26,49.458332
2015-04-27,50.119999
2015-04-28,54.439999
2015-04-29,60.46875
2015-04-30,56.9375
2015-05-01,55.5
2015-05-02,60.9375
2015-05-03,64.28125
2015-05-04,72.121216
2015-05-05,69.21875
2015-05-06,66.15625
2015-05-07,68.875
2015-05-08,75.6875
2015-05-09,71.580643
2015-05-10,73.780487
2015-05-11,76.848488
2015-05-12,69.263161
2015-05-13,56.1875
2015-05-14,55.40625
2015-05-15,60.75
2015-05-16,65.111115
2015-05-17,72.9375
2015-05-18,67.5
2015-05-19,63.214287
2015-05-20,51.5
2015-05-21,55.125
2015-05-22,57.969696
2015-05-23,51.09375
2015-05-24,64.9375
2015-05-25,73.625
2015-05-26,78.40625
2015-05-27,75.405403
2015-05-28,71.305557
2015-05-29,71.46875
2015-05-30,76.083336
2015-05-31,57.888889
2015-06-01,51.96154
2015-06-02,54.784313
2015-06-03,58.727272
2015-06-04,60.685715
2015-06-05,65.970589
2015-06-06,62.755554
2015-06-07,62.375
2015-06-08,67.53846
2015-06-09,69.184212
2015-06-10,69.5
2015-06-11,74.1875
2015-06-12,71.64286
2015-06-13,71.050003
2015-06-14,72.59375
2015-06-15,67.106384
2015-06-16,70.319145
2015-06-17,67.6129
2015-06-18,68.027779
2015-06-19,69.926826
2015-06-20,64.057144
2015-06-21,72.627907
2015-06-22,74.75
2015-06-23,75.117645
2015-06-24,70.03125
2015-06-25,70.59375
2015-06-26,68.1875
2015-06-27,61.914288
2015-06-28,58.607841
2015-06-29,64.599998
2015-06-30,66.457146
2015-07-01,69.681816
2015-07-02,68.125
2015-07-03,66.6875
2015-07-04,63.81081
2015-07-05,70.058823
2015-07-06,73.96875
2015-07-07,76.512817
2015-07-08,74.151512
2015-07-09,68.559998
2015-07-10,71.526314
2015-07-11,73.6875
2015-07-12,76.25
2015-07-13,77.90625
2015-07-14,76.117645
2015-07-15,69.650002
2015-07-16,65.84375
2015-07-17,68.78788
2015-07-18,76.875
2015-07-19,76.061226
2015-07-20,78.28125
2015-07-21,73.46875
2015-07-22,71.25
2015-07-23,69.5625
2015-07-24,67.527779
2015-07-25,68.551018
2015-07-26,74.270271
2015-07-27,78.4375
2015-07-28,76.418602
2015-07-29,80.96875
2015-07-30,78.657898
2015-07-31,75.71875
2015-08-01,74.21875
2015-08-02,74.5
2015-08-03,74.5
2015-08-04,72.459457
2015-08-05,69.40625
2015-08-06,69.34375
2015-08-07,69.1875
2015-08-08,70.59375
2015-08-09,73.46875
2015-08-10,74.25
2015-08-11,71.478264
2015-08-12,72.058823
2015-08-13,68.617645
2015-08-14,71.85714
2015-08-15,72.952377
2015-08-16,71.730766
2015-08-17,77.611115
2015-08-18,80.382355
2015-08-19,79.617645
2015-08-20,79.309525
2015-08-21,70.24324
2015-08-22,69.84375
2015-08-23,72.875
2015-08-24,75.138885
2015-08-25,72.62162
2015-08-26,68.53125
2015-08-27,67.184212
2015-08-28,65.96875
2015-08-29,68.15625
2015-08-30,71.9375
2015-08-31,74.432434
2015-09-01,74.21875
2015-09-02,75.242424
2015-09-03,74.710526
2015-09-04,73.5625
2015-09-05,71.53125
2015-09-06,74.15625
2015-09-07,77.625
2015-09-08,79.375
2015-09-09,79.060608
2015-09-10,68.853661
2015-09-11,69.31707
2015-09-12,66.045456
2015-09-13,65.805557
2015-09-14,61.575001
2015-09-15,67.5
2015-09-16,67.71875
2015-09-17,68.097565
2015-09-18,71.03125
2015-09-19,72.78125
2015-09-20,62.083332
2015-09-21,57.21875
2015-09-22,58.454544
2015-09-23,55.148148
2015-09-24,60.595238
2015-09-25,61.125
2015-09-26,58.6875
2015-09-27,58.878788
2015-09-28,65
2015-09-29,70.615387
2015-09-30,58.888889
2015-10-01,52.542858
2015-10-02,49.935482
2015-10-03,51.633335
2015-10-04,53.125
2015-10-05,48.694443
2015-10-06,58.03125
2015-10-07,59.947369
2015-10-08,54.64706
2015-10-09,58.236362
2015-10-10,49.78125
2015-10-11,52.657143
2015-10-12,61.21875
2015-10-13,59.558823
2015-10-14,54.911766
2015-10-15,51.322582
2015-10-16,51.441177
2015-10-17,42.28125
2015-10-18,36.235294
2015-10-19,39.34375
2015-10-20,51.9375
2015-10-21,53.363636
2015-10-22,55.78125
2015-10-23,43.21875
2015-10-24,39.789474
2015-10-25,51.309525
2015-10-26,42.4375
2015-10-27,36.48077
2015-10-28,47.416668
2015-10-29,59.566036
2015-10-30,47.088234
2015-10-31,41.4375
2015-11-01,52.09375
2015-11-02,50.375
2015-11-03,52.5
2015-11-04,56.21875
2015-11-05,61.264706
2015-11-06,64.916664
2015-11-07,51.71875
2015-11-08,44.28125
2015-11-09,40.81818
2015-11-10,46.947369
2015-11-11,47.674419
2015-11-12,51.680851
2015-11-13,49.6875
2015-11-14,39.390244
2015-11-15,45.34375
2015-11-16,46.34375
2015-11-17,36
2015-11-18,42.285713
2015-11-19,56.736843
2015-11-20,46.861111
2015-11-21,38.9375
2015-11-22,44.675674
2015-11-23,32.46875
2015-11-24,31.6875
2015-11-25,35.5625
2015-11-26,44.15625
2015-11-27,55.5
2015-11-28,41.224998
2015-11-29,34.696968
2015-11-30,30.875
2015-12-01,35.846153
2015-12-02,45.38298
2015-12-03,42.974358
2015-12-04,41.297298
2015-12-05,40.63158
2015-12-06,31.462963
2015-12-07,33.525002
2015-12-08,33.060608
2015-12-09,38.78788
2015-12-10,48.857143
2015-12-11,48.96875
2015-12-12,49.090908
2015-12-13,46.527779
2015-12-14,54.895832
2015-12-15,51.952381
2015-12-16,41.514286
2015-12-17,48.622643
2015-12-18,41.775002
2015-12-19,34.125
2015-12-20,33.34375
2015-12-21,41.03125
2015-12-22,49
2015-12-23,49.174603
2015-12-24,58.090908
2015-12-25,47.125
2015-12-26,42.84375
2015-12-27,45.272728
2015-12-28,26.976744
2015-12-29,30.213116
2015-12-30,36.666668
2015-12-31,38.861111
2016-01-01,34.272728
2016-01-02,33
2016-01-03,34.0625
2016-01-04,14.893617
2016-01-05,9.4285717
2016-01-06,18.258064
2016-01-07,22.806452
2016-01-08,29.32353
2016-01-09,40.970589
2016-01-10,45.884617
2016-01-11,26.5
2016-01-12,25.568182
2016-01-13,21.289474
2016-01-14,23.969696
2016-01-15,31.5625
2016-01-16,34.632652
2016-01-17,31.6875
2016-01-18,21.321428
2016-01-19,18.21875
2016-01-20,22.84375
2016-01-21,23
2016-01-22,20.6875
2016-01-23,21.0625
2016-01-24,20.09375
2016-01-25,30.21875
2016-01-26,38.5
2016-01-27,35.5625
2016-01-28,32.1875
2016-01-29,30.589743
2016-01-30,31.911764
2016-01-31,43.65625
2016-02-01,45.545456
2016-02-02,36.96875
2016-02-03,45.575001
2016-02-04,45.142857
2016-02-05,33.96875
2016-02-06,31.875
2016-02-07,35.65625
2016-02-08,28.138889
2016-02-09,26.333334
2016-02-10,30.423077
2016-02-11,17.78125
2016-02-12,15.3125
2016-02-13,6.40625
2016-02-14,-3.125
2016-02-15,12.085107
2016-02-16,33.40625
2016-02-17,33.727272
2016-02-18,23.266666
2016-02-19,26.916666
2016-02-20,45.805557
2016-02-21,41.900002
2016-02-22,31.5
2016-02-23,28.972973
2016-02-24,35.26984
2016-02-25,45.061226
2016-02-26,26.39394
2016-02-27,29.46875
2016-02-28,45.40625
2016-02-29,44.222221
2016-03-01,30.32353
2016-03-02,32.439026
2016-03-03,22.40625
2016-03-04,26.40625
2016-03-05,26.875
2016-03-06,32.28125
2016-03-07,41.875
2016-03-08,47.1875
2016-03-09,63.5625
2016-03-10,59.710526
2016-03-11,47.078949
2016-03-12,43.625
2016-03-13,49.483871
2016-03-14,41.459461
2016-03-15,47.911766
2016-03-16,52.761906
2016-03-17,48.302326
2016-03-18,41.421051
2016-03-19,33
2016-03-20,32.0625
2016-03-21,37.135136
2016-03-22,40.333332
2016-03-23,44.19355
2016-03-24,44.03125
2016-03-25,47
2016-03-26,40.411766
2016-03-27,47.142857
2016-03-28,44.425533
2016-03-29,39.702702
2016-03-30,45.15625
2016-03-31,60.25
2016-04-01,61.60606
2016-04-02,44.454544
2016-04-03,30.297873
2016-04-04,23.679012
2016-04-05,25.6875
2016-04-06,32.90625
2016-04-07,48.891891
2016-04-08,38.63158
2016-04-09,36.21875
2016-04-10,36.75
2016-04-11,46.625
2016-04-12,44.942856
2016-04-13,42.625
2016-04-14,45.15625
2016-04-15,49.5
2016-04-16,52.625
2016-04-17,57.1875
2016-04-18,60.71875
2016-04-19,53.083332
2016-04-20,50.65625
2016-04-21,57.451614
2016-04-22,65.84375
2016-04-23,53.142857
2016-04-24,48.09375
2016-04-25,50.625
2016-04-26,40.18
2016-04-27,44.947369
2016-04-28,47.09375
2016-04-29,49.53125
2016-04-30,55.375
2016-05-01,47.243244
2016-05-02,48.456139
2016-05-03,50.186047
2016-05-04,49.723404
2016-05-05,52.702702
2016-05-06,55.299999
2016-05-07,55.837837
2016-05-08,52.261906
2016-05-09,49.84375
2016-05-10,54.34375
2016-05-11,60.28125
2016-05-12,65.375
2016-05-13,60.509434
2016-05-14,59.1875
2016-05-15,45.5
2016-05-16,47.39394
2016-05-17,54.3125
2016-05-18,55.1875
2016-05-19,58.875
2016-05-20,60.125
2016-05-21,59.71875
2016-05-22,62.5
2016-05-23,67.03125
2016-05-24,62.0625
2016-05-25,67.236839
2016-05-26,73.84375
2016-05-27,77.542854
2016-05-28,80.8125
2016-05-29,75.970589
2016-05-30,72.400002
2016-05-31,71.71875
2016-06-01,71.625
2016-06-02,73.15625
2016-06-03,68.270271
2016-06-04,69.391304
2016-06-05,66.064514
2016-06-06,70.272728
2016-06-07,65.375
2016-06-08,58.37838
2016-06-09,57.114285
2016-06-10,61.4375
2016-06-11,55.488888
2016-06-12,61
2016-06-13,58.4375
2016-06-14,63.46875
2016-06-15,69.5
2016-06-16,72.53125
2016-06-17,69.53125
2016-06-18,72.5625
2016-06-19,76.75
2016-06-20,77.46875
2016-06-21,71.57576
2016-06-22,63.9375
2016-06-23,67.71875
2016-06-24,69.28125
2016-06-25,72.59375
2016-06-26,78.125
2016-06-27,73.625
2016-06-28,71.878052
2016-06-29,71.57576
2016-06-30,72.34375
2016-07-01,70.239998
2016-07-02,66.3125
2016-07-03,70.25
2016-07-04,73.9375
2016-07-05,76.388885
2016-07-06,78.75
2016-07-07,77.170731
2016-07-08,73.681816
2016-07-09,65.547623
2016-07-10,68.487808
2016-07-11,67.205132
2016-07-12,72.57576
2016-07-13,79.032257
2016-07-14,78.255814
2016-07-15,77.823532
2016-07-16,74.46875
2016-07-17,73.810814
2016-07-18,76.666664
2016-07-19,70.0625
2016-07-20,68.36364
2016-07-21,74.15625
2016-07-22,81.393936
2016-07-23,77.885712
2016-07-24,74.151512
2016-07-25,76.15625
2016-07-26,77.34375
2016-07-27,77.53125
2016-07-28,77.65625
2016-07-29,75.567566
2016-07-30,71.375
2016-07-31,66.724136
2016-08-01,69.804878
2016-08-02,68.304344
2016-08-03,67.345451
2016-08-04,73.78125
2016-08-05,76.09375
2016-08-06,77.030304
2016-08-07,74
2016-08-08,72.4375
2016-08-09,74.09375
2016-08-10,75
2016-08-11,81.15625
2016-08-12,79.454544
2016-08-13,79.976746
2016-08-14,78.090912
2016-08-15,74.34375
2016-08-16,75.307693
2016-08-17,74.371429
2016-08-18,74.34375
2016-08-19,73.828575
2016-08-20,74.75
2016-08-21,74.421051
2016-08-22,65.40625
2016-08-23,66.03125
2016-08-24,72.40625
2016-08-25,73.277779
2016-08-26,76.054054
2016-08-27,74.09375
2016-08-28,76.393936
2016-08-29,75.545456
2016-08-30,68.96875
2016-08-31,69.9375
2016-09-01,71
2016-09-02,67.375
2016-09-03,64.78125
2016-09-04,66.63636
2016-09-05,65.265305
2016-09-06,72.21875
2016-09-07,74
2016-09-08,74.736839
2016-09-09,77.53125
2016-09-10,77.1875
2016-09-11,70.351349
2016-09-12,62.272728
2016-09-13,68.84375
2016-09-14,69.030304
2016-09-15,58.25
2016-09-16,57.159092
2016-09-17,67.6875
2016-09-18,70.875
2016-09-19,70.32
2016-09-20,68.345451
2016-09-21,67.8125
2016-09-22,67.80645
2016-09-23,63.5
2016-09-24,55.485714
2016-09-25,52.40625
2016-09-26,53.540539
2016-09-27,60.395832
2016-09-28,55.465115
2016-09-29,57.96875
2016-09-30,57
2016-10-01,54.53846
2016-10-02,58.302326
2016-10-03,63.342857
2016-10-04,61
2016-10-05,55.533333
2016-10-06,53.536587
2016-10-07,54.166668
2016-10-08,59.85294
2016-10-09,54.90625
2016-10-10,48.71875
2016-10-11,48.757576
2016-10-12,56.6875
2016-10-13,55.222221
2016-10-14,44.65625
2016-10-15,44.11628
2016-10-16,58.303032
2016-10-17,63.174999
2016-10-18,70.514282
2016-10-19,65.15625
2016-10-20,51.857143
2016-10-21,62.5625
2016-10-22,44.959183
2016-10-23,48.39394
2016-10-24,47
2016-10-25,41.1875
2016-10-26,38.59375
2016-10-27,32.97015
2016-10-28,39.209301
2016-10-29,42.742859
2016-10-30,52.5
2016-10-31,40.676472
2016-11-01,41.64706
